SumExponentials_1,0.0,-32920.4830733,16459.2415366
SumExponentials_2,2.99942607159e-13,57.6703704961,16430.4063514
SumExponentials_3,1.0,0.0,16435.8638537
SumExponentials_4,0.999961264585,7.74723303039e-05,16435.863815
SumExponentials_5,1.0,0.0,16435.8638589
SumExponentials_6,0.00424069330365,10.9260570162,16430.4008304
SumExponentials_7,1.0,0.0,16435.8638616
