BernsteinFast_1,0.0,-489410.167363,244704.083682
BernsteinFast_2,0.0,4334.61832309,242536.77452
BernsteinFast_3,3.68151645746e-153,694.986047009,242189.281497
BernsteinFast_4,4.43163845579e-28,120.706046283,242128.928473
BernsteinFast_5,0.000198418003958,13.846006106,242122.00547
BernsteinFast_6,0.577747726564,0.309889946249,242121.850525
BernsteinFast_7,1.0,0.0,245574.190895
